id,text,unit,updated,firstPeriod,latestPeriod,active,variables
KVUARNY2,Forbrug af aviser eller onlineaviser (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['adgang', 'køn', 'alder', 'tid']"
KVUARNY3,Forbrug af nyheder (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['medie', 'køn', 'alder', 'tid']"
KVUARNY4,Forbrug af nyhedsartikler (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['type', 'køn', 'alder', 'tid']"
KVULIT01,Forbrug af skønlitteratur (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['enhed', 'alder og køn', 'tid']"
KVULIT02,Forbrug af skønlitteratur (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['adgang', 'alder og køn', 'tid']"
KVULIT03,Forbrug af skønlitteratur (sæmodul),pct.,2019-06-03T08:00:00,2019K1,2019K1,True,"['genre', 'alder og køn', 'tid']"
KVUNYH01,Forbrug af nyheder (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['adgang', 'alder og køn', 'tid']"
KVUNYH02,Forbrug af aviser eller onlineaviser (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['adgang', 'alder og køn', 'tid']"
KVUNYH03,Forbrug af nyhedsmedier (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['medie', 'alder og køn', 'tid']"
KVUNYH04,Forbrug af nyhedsartikler (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['type', 'alder og køn', 'tid']"
KVUARFR1,"Besøg i zoologiske anlæg, temaparker mv. (år)",pct.,2020-09-01T08:00:00,2018,2019,True,"['type', 'køn', 'alder', 'tid']"
KVUARFR2,Forbrug af internet til læring (år),pct.,2020-05-01T08:00:00,2018,2018,True,"['aktivitet', 'køn', 'alder', 'tid']"
KVUARFR3,Forbrug af fritidsaktiviteter (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['aktivitet', 'køn', 'alder', 'tid']"
KVUARFR4,Frivilligt arbejde (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['område', 'køn', 'alder', 'tid']"
KVUARMO1,Forbrug af motionsapps (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['tjenester', 'køn', 'alder', 'tid']"
KVUARMO2,Forbrug af motion (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['sted', 'køn', 'alder', 'tid']"
KVUARMO3,Forbrug af sportsbegivenheder (som tilskuer) (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['adgang', 'køn', 'alder', 'tid']"
KVUFRI1,"Besøg i zoologiske anlæg, temaparker mv. (pct. af befolkningen)",pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['type', 'alder og køn', 'tid']"
KVUFRI02,Forbrug af internet til læring (kvartal),pct.,2020-06-02T08:00:00,2018K3,2020K1,True,"['aktivitet', 'alder og køn', 'tid']"
KVUFRI03,Forbrug af fritidsaktiviteter (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['aktivitet', 'alder og køn', 'tid']"
KVUFRI04,Frivilligt arbejde (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['område', 'alder og køn', 'tid']"
KVUMS01,Forbrug af motionsapps (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['tjenester', 'alder og køn', 'tid']"
KVUMS02,Forbrug af motion (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['sted', 'alder og køn', 'tid']"
KVUMS03,Forbrug af sportsbegivenheder (som tilskuer),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['adgang', 'alder og køn', 'tid']"
MEDLEM2,Medlemstal for ungdoms- og friluftsorganisationer,1.000 personer,2020-06-02T08:00:00,2007,2019,True,"['organisation', 'tid']"
KVUARSP1,Forbrug af digitale spil (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['adgang', 'køn', 'alder', 'tid']"
KVUARSP2,Forbrug af digitale spil (år),pct.,2020-09-01T08:00:00,2018,2019,True,"['enheder', 'køn', 'alder', 'tid']"
KVUSPIL1,Forbrug af digitale spil (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['adgang', 'alder og køn', 'tid']"
KVUSPIL2,Forbrug af digitale spil (kvartal),pct.,2021-03-01T08:00:00,2018K3,2020K4,True,"['enhed', 'alder og køn', 'tid']"
KVUSPIL3,Forbrug af digitale spil (særmodul),pct.,2019-09-02T08:00:00,2019K2,2019K2,True,"['forbrug', 'alder og køn', 'tid']"
BEVIL01B,Offentlige kulturbevillinger,mio. kr.,2020-10-23T08:00:00,2020,2020,True,"['kulturemne', 'formål', 'finansieringskilde', 'finansieringsart', 'tid']"
BEVIL02,Offentlige kulturbevillinger,mio. kr.,2020-10-23T08:00:00,2007,2020,True,"['kulturemne', 'finansieringskilde', 'finansieringsart', 'tid']"
BEVIL05B,Offentlige kulturbevillinger på forskningsområdet,mio. kr.,2020-10-23T08:00:00,2020,2020,True,"['kulturemne', 'formål', 'finansieringskilde', 'finansieringsart', 'tid']"
BEVIL04B,Offentlige kulturbevillinger på uddannelsesområdet,mio. kr.,2020-10-23T08:00:00,2020,2020,True,"['kulturemne', 'formål', 'finansieringskilde', 'finansieringsart', 'tid']"
KUBS01,Kulturministeriets udbetalinger,mio. kr.,2019-05-16T08:00:00,2010,2018,True,"['kulturemne', 'tid']"
KUBS02A,Kulturministeriets udbetalinger,1.000 kr.,2019-05-28T08:00:00,2010,2018,True,"['område', 'kulturemne', 'finansieringsart', 'tid']"
KUBS03,Kulturministeriets udbetalinger,kr. pr. indb.,2019-05-28T08:00:00,2010,2018,True,"['område', 'kulturemne', 'finansieringsart', 'tid']"
KUBS05,Kulturministeriet udbetalinger til personer (antal),antal,2019-05-16T08:00:00,2010,2018,True,"['bopælsområde', 'kulturemne', 'køn', 'aldersgrupper', 'tid']"
KUBS06,Kulturministeriet udbetalinger til personer (beløb),1.000 kr.,2019-05-16T08:00:00,2010,2018,True,"['bopælsområde', 'kulturemne', 'køn', 'aldersgrupper', 'tid']"
KUBS07,"Virksomheder (arbejdssteder), der modtager udbetalinger fra Kulturministeriet",antal,2019-05-16T08:00:00,2010,2018,True,"['beliggenhed', 'kulturemne', 'virksomhedsform', 'virksomhedsstørrelse', 'tid']"
KUBS08,Kulturministeriet udbetalinger til virksomheder,1.000 kr.,2019-05-16T08:00:00,2010,2018,True,"['beliggenhed', 'kulturemne', 'virksomhedsform', 'virksomhedsstørrelse', 'tid']"
BIA01,Personlige modtagere af Biblioteksafgiftsfondens midler,antal,2019-05-16T08:00:00,2010,2018,True,"['bopælsområde', 'køn', 'alder', 'tid']"
BIA02,Udbetalinger fra Biblioteksafgiftsfonden,1.000 kr.,2019-05-16T08:00:00,2010,2018,True,"['bopælsområde', 'køn', 'alder', 'tid']"
KUBS02,Kulturministeriets udbetalinger målrettet børn og unge,1.000 kr.,2019-05-28T08:00:00,2012,2018,True,"['område', 'kulturemne', 'målrettet børn og unge', 'finansieringsart', 'tid']"
KUBS04,Kulturministeriets udbetalinger målrettet børn og unge,kr. pr. indb. op til 18 år,2019-05-28T08:00:00,2012,2018,True,"['område', 'kulturemne', 'finansieringsart', 'tid']"
KUBS09,Kulturministeriets udbetalinger målrettet forskning,1.000 kr.,2019-05-28T08:00:00,2012,2018,True,"['område', 'kulturemne', 'finansieringsart', 'tid']"
KUBS10,Kulturministeriets udbetalinger målrettet uddannelse,1.000 kr.,2019-05-28T08:00:00,2012,2018,True,"['område', 'kulturemne', 'finansieringsart', 'tid']"
